"country","iso_code","region","income_group","year","arima_model","forecast_coverage","lower_ci","upper_ci","reported_coverage","delta","lower_delta","upper_delta","within_ci","surviving_infants","missed_immunisations"
"Mali","MLI","Africa","LIC",2020,"ARIMA(2,0,0) with non-zero mean",0.754712832452478,0.674405858392214,0.835019806512743,0.7,-0.0547128324524784,0.0255941416077863,-0.135019806512743,TRUE,851461,255438
"Mali","MLI","Africa","LIC",2021,"ARIMA(2,0,0) with non-zero mean",0.732178055066713,0.589128727223101,0.875227382910325,0.77,0.0378219449332872,0.180871272776899,-0.105227382910325,TRUE,872528,200681
"Mali","MLI","Africa","LIC",2022,"ARIMA(2,0,0) with non-zero mean",0.708390329420539,0.518446397610948,0.898334261230129,0.77,0.0616096705794611,0.251553602389052,-0.128334261230129,TRUE,892365,205244
"Malta","MLT","Europe","HIC",2020,"ARIMA(2,0,0) with non-zero mean",0.965762734730867,0.861760398091819,0.99,0.98,0.0142372652691332,0.118239601908181,-0.01,TRUE,4496,90
"Malta","MLT","Europe","HIC",2021,"ARIMA(2,0,0) with non-zero mean",0.94589080652702,0.789939243830924,0.99,0.99,0.0441091934729803,0.200060756169076,0,TRUE,4649,46
"Malta","MLT","Europe","HIC",2022,"ARIMA(2,0,0) with non-zero mean",0.929329889875188,0.749955949536184,0.99,0.98,0.0506701101248118,0.230044050463816,-0.01,TRUE,4835,97
"Mongolia","MNG","Asia","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.977852256655002,0.949614502250804,0.99,0.96,-0.0178522566550021,0.0103854977491957,-0.03,TRUE,72943,2918
"Mongolia","MNG","Asia","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.976470667829268,0.942895012908244,0.99,0.95,-0.0264706678292682,0.00710498709175633,-0.04,TRUE,70883,3544
"Mongolia","MNG","Asia","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.975581926775623,0.940031114628726,0.99,0.95,-0.0255819267756232,0.00996888537127361,-0.04,TRUE,68948,3447
"Mozambique","MOZ","Africa","LIC",2020,"ARIMA(0,1,0)",0.88,0.820346810401072,0.939653189598928,0.79,-0.09,-0.0303468104010725,-0.149653189598927,FALSE,1104167,231875
"Mozambique","MOZ","Africa","LIC",2021,"ARIMA(0,1,0)",0.88,0.795637650230383,0.964362349769617,0.61,-0.27,-0.185637650230383,-0.354362349769617,FALSE,1125799,439062
"Mozambique","MOZ","Africa","LIC",2022,"ARIMA(0,1,0)",0.88,0.776677644781118,0.983322355218882,0.61,-0.27,-0.166677644781118,-0.373322355218882,FALSE,1141329,445118
"Mauritania","MRT","Africa","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.7365,0.581352382704366,0.891647617295634,0.72,-0.0164999999999998,0.138647617295634,-0.171647617295634,TRUE,144730,40524
"Mauritania","MRT","Africa","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.7365,0.581352382704366,0.891647617295634,0.68,-0.0564999999999998,0.0986476172956344,-0.211647617295634,TRUE,147564,47220
"Mauritania","MRT","Africa","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.7365,0.581352382704366,0.891647617295634,0.76,0.0235000000000002,0.178647617295634,-0.131647617295634,TRUE,150443,36106
"Mauritius","MUS","Africa","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.958746533380357,0.901466115593037,0.99,0.93,-0.0287465333803567,0.0285338844069633,-0.0599999999999999,TRUE,13297,931
"Mauritius","MUS","Africa","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.958032145952554,0.892101925371386,0.99,0.92,-0.0380321459525536,0.0278980746286143,-0.07,TRUE,13267,1061
"Mauritius","MUS","Africa","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.957624995583325,0.889119743215417,0.99,0.95,-0.00762499558332519,0.0608802567845832,-0.04,TRUE,13110,656
"Malawi","MWI","Africa","LIC",2020,"ARIMA(0,0,0) with non-zero mean",0.889,0.733770956622442,0.99,0.94,0.0509999999999999,0.206229043377558,-0.05,TRUE,627928,37676
"Malawi","MWI","Africa","LIC",2021,"ARIMA(0,0,0) with non-zero mean",0.889,0.733770956622442,0.99,0.93,0.041,0.196229043377558,-0.0599999999999999,TRUE,637864,44650
"Malawi","MWI","Africa","LIC",2022,"ARIMA(0,0,0) with non-zero mean",0.889,0.733770956622442,0.99,0.86,-0.029,0.126229043377558,-0.13,TRUE,649567,90939
"Malaysia","MYS","Asia","UMIC",2020,"ARIMA(0,1,0)",0.98,0.956202859491418,0.99,0.98,0,0.0237971405085822,-0.01,TRUE,508146,10163
"Malaysia","MYS","Asia","UMIC",2021,"ARIMA(0,1,0)",0.98,0.946345761147065,0.99,0.95,-0.03,0.00365423885293514,-0.04,TRUE,508068,25403
"Malaysia","MYS","Asia","UMIC",2022,"ARIMA(0,1,0)",0.98,0.93878214356428,0.99,0.97,-0.01,0.0312178564357198,-0.02,TRUE,506637,15199
"Namibia","NAM","Africa","UMIC",2020,"ARIMA(0,1,0)",0.87,0.814199196718315,0.925800803281685,0.93,0.0600000000000001,0.115800803281685,0.00419919671831481,FALSE,67701,4739
"Namibia","NAM","Africa","UMIC",2021,"ARIMA(0,1,0)",0.87,0.791085747207728,0.948914252792272,0.94,0.07,0.148914252792272,-0.00891425279227243,TRUE,67796,4068
"Namibia","NAM","Africa","UMIC",2022,"ARIMA(0,1,0)",0.87,0.773350173612965,0.966649826387035,0.84,-0.03,0.066649826387035,-0.126649826387035,TRUE,67362,10778
"Niger","NER","Africa","LIC",2020,"ARIMA(0,1,0) with drift",0.834736842105367,0.755157874421085,0.914315809789649,0.81,-0.0247368421053666,0.0548421255789154,-0.104315809789649,TRUE,1069907,203282
"Niger","NER","Africa","LIC",2021,"ARIMA(0,1,0) with drift",0.859473684210733,0.746932028831971,0.972015339589495,0.82,-0.0394736842107333,0.0730679711680287,-0.152015339589495,TRUE,1104024,198724
"Niger","NER","Africa","LIC",2022,"ARIMA(0,1,0) with drift",0.8842105263161,0.746375711073041,0.99,0.84,-0.0442105263160998,0.0936242889269585,-0.15,TRUE,1140790,182526
"Nigeria","NGA","Africa","LMIC",2020,"ARIMA(0,1,0)",0.66,0.547049993673918,0.772950006326082,0.62,-0.04,0.0729500063260817,-0.152950006326082,TRUE,7373502,2801931
"Nigeria","NGA","Africa","LMIC",2021,"ARIMA(0,1,0)",0.66,0.500264569183528,0.819735430816472,0.62,-0.04,0.119735430816472,-0.199735430816472,TRUE,7490708,2846469
"Nigeria","NGA","Africa","LMIC",2022,"ARIMA(0,1,0)",0.66,0.464364850328,0.855635149672,0.62,-0.04,0.155635149672,-0.235635149672,TRUE,7570882,2876935
"Nicaragua","NIC","Americas","LMIC",2020,"ARIMA(0,1,0)",0.98,0.922240645815754,0.99,0.92,-0.0599999999999999,-0.00224064581575445,-0.07,FALSE,139644,11172
"Nicaragua","NIC","Americas","LMIC",2021,"ARIMA(0,1,0)",0.98,0.898315937958729,0.99,0.87,-0.11,-0.0283159379587289,-0.12,FALSE,138979,18067
"Nicaragua","NIC","Americas","LMIC",2022,"ARIMA(0,1,0)",0.98,0.879957863940521,0.99,0.92,-0.0599999999999999,0.0400421360594793,-0.07,TRUE,137669,11014
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2020,"ARIMA(0,1,0)",0.94,0.925080533507927,0.954919466492073,0.94,0,0.0149194664920727,-0.0149194664920727,TRUE,172527,10352
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2021,"ARIMA(0,1,0)",0.94,0.91890068814354,0.96109931185646,0.95,0.01,0.0310993118564601,-0.0110993118564601,TRUE,179730,8986
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2022,"ARIMA(0,1,0)",0.94,0.914158726013909,0.965841273986091,0.93,-0.0099999999999999,0.0158412739860914,-0.0358412739860912,TRUE,180920,12664
"Norway","NOR","Europe","HIC",2020,"ARIMA(0,1,0)",0.97,0.945782409439516,0.99,0.97,0,0.0242175905604838,-0.02,TRUE,53510,1605
"Norway","NOR","Europe","HIC",2021,"ARIMA(0,1,0)",0.97,0.935751154981365,0.99,0.97,0,0.0342488450186348,-0.02,TRUE,53777,1613
"Norway","NOR","Europe","HIC",2022,"ARIMA(0,1,0)",0.97,0.928053902712342,0.99,0.97,0,0.0419460972876583,-0.02,TRUE,53902,1617
"Nepal","NPL","Asia","LMIC",2020,"ARIMA(0,1,1) with drift",0.947509292037551,0.866944471169995,0.99,0.84,-0.107509292037551,-0.0269444711699953,-0.15,FALSE,589850,94376
"Nepal","NPL","Asia","LMIC",2021,"ARIMA(0,1,1) with drift",0.95813890999098,0.875482857928326,0.99,0.91,-0.0481389099909796,0.0345171420716744,-0.08,TRUE,597369,53763
"Nepal","NPL","Asia","LMIC",2022,"ARIMA(0,1,1) with drift",0.968768527944408,0.884072863806585,0.99,0.9,-0.0687685279444081,0.0159271361934153,-0.09,TRUE,605385,60538
"Nauru","NRU","Oceania","HIC",2020,"ARIMA(0,1,0)",0.96,0.663642245408498,0.99,0.95,-0.01,0.286357754591502,-0.04,TRUE,345,17
"Nauru","NRU","Oceania","HIC",2021,"ARIMA(0,1,0)",0.96,0.540886844142261,0.99,0.98,0.02,0.439113155857739,-0.01,TRUE,341,7
"Nauru","NRU","Oceania","HIC",2022,"ARIMA(0,1,0)",0.96,0.44669331183049,0.99,0.98,0.02,0.53330668816951,-0.01,TRUE,336,7
"New Zealand","NZL","Oceania","HIC",2020,"ARIMA(0,1,0)",0.92,0.895368518175422,0.944631481824578,0.92,0,0.0246314818245776,-0.0246314818245776,TRUE,62927,5034
"New Zealand","NZL","Oceania","HIC",2021,"ARIMA(0,1,0)",0.92,0.885165824342336,0.954834175657664,0.9,-0.02,0.0148341756576641,-0.0548341756576641,TRUE,63341,6334
"New Zealand","NZL","Oceania","HIC",2022,"ARIMA(0,1,0)",0.92,0.877337022014122,0.962662977985878,0.89,-0.03,0.0126629779858779,-0.072662977985878,TRUE,63911,7030
"Oman","OMN","Asia","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.987999999999984,0.979956477523965,0.99,0.99,0.00200000000001643,0.010043522476035,0,TRUE,86203,862
"Oman","OMN","Asia","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.987999999999984,0.979956477523965,0.99,0.99,0.00200000000001643,0.010043522476035,0,TRUE,82817,828
"Oman","OMN","Asia","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.987999999999984,0.979956477523965,0.99,0.99,0.00200000000001643,0.010043522476035,0,TRUE,80439,804
"Pakistan","PAK","Asia","LMIC",2020,"ARIMA(0,1,0)",0.84,0.763824577328513,0.916175422671486,0.8,-0.0399999999999999,0.0361754226714865,-0.116175422671486,TRUE,6087559,1217512
"Pakistan","PAK","Asia","LMIC",2021,"ARIMA(0,1,0)",0.84,0.732271684138481,0.947728315861519,0.83,-0.01,0.0977283158615192,-0.117728315861519,TRUE,6105641,1037959
"Pakistan","PAK","Asia","LMIC",2022,"ARIMA(0,1,0)",0.84,0.708060297644951,0.971939702355049,0.85,0.01,0.141939702355049,-0.121939702355049,TRUE,6155881,923382
"Panama","PAN","Americas","HIC",2020,"ARIMA(0,1,0)",0.88,0.779656291046609,0.980343708953391,0.74,-0.14,-0.0396562910466094,-0.240343708953391,FALSE,75991,19758
"Panama","PAN","Americas","HIC",2021,"ARIMA(0,1,0)",0.88,0.738092565899296,0.99,0.87,-0.01,0.131907434100704,-0.12,TRUE,76053,9887
"Panama","PAN","Americas","HIC",2022,"ARIMA(0,1,0)",0.88,0.706199597872823,0.99,0.87,-0.01,0.163800402127177,-0.12,TRUE,75783,9852
"Peru","PER","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.905999999999911,0.818486253672806,0.99,0.72,-0.185999999999911,-0.0984862536728062,-0.27,FALSE,587870,164604
"Peru","PER","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.905999999999911,0.818486253672806,0.99,0.82,-0.0859999999999114,0.00151374632719381,-0.17,TRUE,588365,105906
"Peru","PER","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.905999999999911,0.818486253672806,0.99,0.82,-0.0859999999999114,0.00151374632719381,-0.17,TRUE,587155,105688
"Philippines","PHL","Asia","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.728017504242699,0.652454980309761,0.803580028175636,0.71,-0.0180175042426985,0.0575450196902385,-0.0935800281756356,TRUE,2424248,703032
"Philippines","PHL","Asia","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.742605151373517,0.645381318493153,0.83982898425388,0.57,-0.172605151373517,-0.0753813184931534,-0.26982898425388,FALSE,2437200,1047996
"Philippines","PHL","Asia","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.754415857559392,0.645301636144175,0.863530078974608,0.72,-0.0344158575593919,0.0746983638558245,-0.143530078974608,TRUE,2450775,686217
"Palau","PLW","Oceania","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.945618704250238,0.734054554446713,0.99,0.96,0.014381295749762,0.225945445553287,-0.03,TRUE,273,11
"Palau","PLW","Oceania","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.933455255248718,0.69702479902011,0.99,0.95,0.0165447447512824,0.25297520097989,-0.04,TRUE,269,13
"Palau","PLW","Oceania","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.927387099842579,0.685164186097768,0.99,0.94,0.0126129001574212,0.254835813902232,-0.05,TRUE,267,16
"Papua New Guinea","PNG","Oceania","LMIC",2020,"ARIMA(0,1,0)",0.35,0.230694986608318,0.469305013391682,0.39,0.04,0.159305013391682,-0.0793050133916816,TRUE,245774,149922
"Papua New Guinea","PNG","Oceania","LMIC",2021,"ARIMA(0,1,0)",0.35,0.18127723200238,0.51872276799762,0.31,-0.04,0.12872276799762,-0.20872276799762,TRUE,246340,169975
"Papua New Guinea","PNG","Oceania","LMIC",2022,"ARIMA(0,1,0)",0.35,0.143357655207922,0.556642344792078,0.36,0.01,0.216642344792078,-0.196642344792078,TRUE,247322,158286
"Poland","POL","Europe","HIC",2020,"ARIMA(0,2,1)",0.944692963064354,0.932725097203965,0.956660828924744,0.9,-0.0446929630643543,-0.0327250972039645,-0.0566608289247441,FALSE,371829,37183
"Poland","POL","Europe","HIC",2021,"ARIMA(0,2,1)",0.939385926128709,0.920161391140699,0.958610461116719,0.9,-0.0393859261287086,-0.0201613911406987,-0.0586104611167185,FALSE,362344,36234
"Poland","POL","Europe","HIC",2022,"ARIMA(0,2,1)",0.934078889193063,0.907659273234283,0.960498505151843,0.9,-0.0340788891930629,-0.00765927323428295,-0.0604985051518429,FALSE,352814,35281
"Portugal","PRT","Europe","HIC",2020,"ARIMA(0,1,0)",0.99,0.959170761705831,0.99,0.99,0,0.0308292382941691,0,TRUE,82767,828
"Portugal","PRT","Europe","HIC",2021,"ARIMA(0,1,0)",0.99,0.946400873086754,0.99,0.99,0,0.0435991269132459,0,TRUE,80296,803
"Portugal","PRT","Europe","HIC",2022,"ARIMA(0,1,0)",0.99,0.936602192915851,0.99,0.99,0,0.0533978070841489,0,TRUE,79868,799
"Paraguay","PRY","Americas","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.880554932716614,0.829888992973964,0.931220872459264,0.79,-0.0905549327166137,-0.039888992973964,-0.141220872459264,FALSE,136776,28723
"Paraguay","PRY","Americas","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.903152348686431,0.839851081743217,0.966453615629644,0.7,-0.203152348686431,-0.139851081743217,-0.266453615629644,FALSE,136478,40943
"Paraguay","PRY","Americas","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.903152348686431,0.839851081743217,0.966453615629644,0.69,-0.213152348686431,-0.149851081743217,-0.276453615629644,FALSE,135965,42149
"State of Palestine","PSE","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.957572827880185,0.99,0.98,-0.01,0.0224271721198149,-0.01,TRUE,142870,2857
"State of Palestine","PSE","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.944141053398751,0.99,0.95,-0.04,0.00585894660124897,-0.04,TRUE,143284,7164
"State of Palestine","PSE","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.933834490342699,0.99,0.98,-0.01,0.0461655096573005,-0.01,TRUE,143596,2872
"Qatar","QAT","Asia","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.949,0.862532133382799,0.99,0.89,-0.0589999999999996,0.0274678666172006,-0.1,TRUE,30837,3392
"Qatar","QAT","Asia","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.949,0.862532133382799,0.99,0.98,0.0310000000000004,0.117467866617201,-0.01,TRUE,26425,528
"Qatar","QAT","Asia","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.949,0.862532133382799,0.99,0.98,0.0310000000000004,0.117467866617201,-0.01,TRUE,24392,488
"Romania","ROU","Europe","HIC",2020,"ARIMA(0,1,0)",0.88,0.82814231654896,0.93185768345104,0.87,-0.01,0.0418576834510399,-0.0618576834510399,TRUE,198135,25758
"Romania","ROU","Europe","HIC",2021,"ARIMA(0,1,0)",0.88,0.806662160750289,0.953337839249711,0.86,-0.02,0.0533378392497115,-0.0933378392497115,TRUE,194454,27224
"Romania","ROU","Europe","HIC",2022,"ARIMA(0,1,0)",0.88,0.790179857499975,0.969820142500025,0.85,-0.03,0.059820142500025,-0.119820142500025,TRUE,190867,28630
"Russian Federation","RUS","Europe","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.969988955661012,0.960255646998598,0.979722264323427,0.97,1.10443389876869e-05,0.00974435300140208,-0.00972226432342671,TRUE,1432696,42981
"Russian Federation","RUS","Europe","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.969981496247773,0.958236117381565,0.981726875113981,0.97,1.8503752227339e-05,0.0117638826184353,-0.0117268751139806,TRUE,1392819,41785
"Russian Federation","RUS","Europe","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.96997645811503,0.957419858381829,0.982533057848231,0.97,2.35418849704461e-05,0.0125801416181714,-0.0125330578482306,TRUE,1371074,41132
"Rwanda","RWA","Africa","LIC",2020,"ARIMA(0,1,1)",0.977454399631654,0.889916687219957,0.99,0.91,-0.0674543996316536,0.0200833127800435,-0.08,TRUE,388064,34926
"Rwanda","RWA","Africa","LIC",2021,"ARIMA(0,1,1)",0.977454399631654,0.879884837011579,0.99,0.88,-0.0974543996316536,0.000115162988421069,-0.11,TRUE,393445,47213
"Rwanda","RWA","Africa","LIC",2022,"ARIMA(0,1,1)",0.977454399631654,0.870792372623574,0.99,0.98,0.00254560036834639,0.109207627376426,-0.01,TRUE,396133,7923
"Saudi Arabia","SAU","Asia","HIC",2020,"ARIMA(0,1,0)",0.96,0.941455676271626,0.978544323728374,0.95,-0.01,0.0085443237283741,-0.0285443237283741,TRUE,662503,33125
"Saudi Arabia","SAU","Asia","HIC",2021,"ARIMA(0,1,0)",0.96,0.933774365878296,0.986225634121704,0.97,0.01,0.0362256341217039,-0.0162256341217039,TRUE,626222,18787
"Saudi Arabia","SAU","Asia","HIC",2022,"ARIMA(0,1,0)",0.96,0.927880289110451,0.99,0.98,0.02,0.052119710889549,-0.01,TRUE,612763,12255
"Sudan","SDN","Africa","LIC",2020,"ARIMA(0,1,0) with drift",0.946315789473643,0.867587899669616,0.99,0.9,-0.0463157894736433,0.0324121003303844,-0.09,TRUE,1470023,147002
"Sudan","SDN","Africa","LIC",2021,"ARIMA(0,1,0) with drift",0.962631578947287,0.851293529449416,0.99,0.84,-0.122631578947287,-0.0112935294494163,-0.15,FALSE,1483986,237438
"Sudan","SDN","Africa","LIC",2022,"ARIMA(0,1,0) with drift",0.97894736842093,0.84258666330767,0.99,0.84,-0.13894736842093,-0.00258666330767032,-0.15,FALSE,1499138,239862
"Senegal","SEN","Africa","LMIC",2020,"ARIMA(0,1,0) with drift",0.972631578947358,0.870821696284434,0.99,0.91,-0.0626315789473577,0.0391783037155663,-0.08,TRUE,531119,47801
"Senegal","SEN","Africa","LMIC",2021,"ARIMA(0,1,0) with drift",0.99,0.851282241049195,0.99,0.85,-0.14,-0.00128224104919505,-0.14,FALSE,538096,80714
"Senegal","SEN","Africa","LMIC",2022,"ARIMA(0,1,0) with drift",0.99,0.841554847357263,0.99,0.88,-0.11,0.0384451526427366,-0.11,TRUE,545212,65425
"Singapore","SGP","Asia","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.963,0.944902074428958,0.981097925571042,0.98,0.0169999999999998,0.0350979255710417,-0.00109792557104216,TRUE,41317,826
"Singapore","SGP","Asia","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.963,0.944902074428958,0.981097925571042,0.98,0.0169999999999998,0.0350979255710417,-0.00109792557104216,TRUE,42161,843
"Singapore","SGP","Asia","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.963,0.944902074428958,0.981097925571042,0.97,0.00699999999999978,0.0250979255710417,-0.0110979255710422,TRUE,42273,1268
"Solomon Islands","SLB","Oceania","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.869,0.763184870873266,0.974815129126734,0.94,0.071,0.176815129126734,-0.0348151291267341,TRUE,20590,1235
"Solomon Islands","SLB","Oceania","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.869,0.763184870873266,0.974815129126734,0.87,0.001,0.106815129126734,-0.104815129126734,TRUE,20794,2703
"Solomon Islands","SLB","Oceania","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.869,0.763184870873266,0.974815129126734,0.89,0.021,0.126815129126734,-0.0848151291267341,TRUE,20960,2306
"Sierra Leone","SLE","Africa","LIC",2020,"ARIMA(0,1,0)",0.95,0.800530421438358,0.99,0.91,-0.0399999999999999,0.109469578561642,-0.08,TRUE,248795,22392
"Sierra Leone","SLE","Africa","LIC",2021,"ARIMA(0,1,0)",0.95,0.738618094835935,0.99,0.92,-0.0299999999999999,0.181381905164065,-0.07,TRUE,250337,20027
