"country","iso_code","region","income_group","year","arima_model","forecast_coverage","lower_ci","upper_ci","reported_coverage","delta","lower_delta","upper_delta","within_ci","surviving_infants","missed_immunisations"
"Sierra Leone","SLE","Africa","LIC",2022,"ARIMA(0,1,0)",0.95,0.691111095745328,0.99,0.91,-0.0399999999999999,0.218888904254672,-0.08,TRUE,251464,22632
"El Salvador","SLV","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9245,0.839073067191295,0.99,0.76,-0.1645,-0.0790730671912955,-0.23,FALSE,101091,24262
"El Salvador","SLV","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9245,0.839073067191295,0.99,0.78,-0.1445,-0.0590730671912955,-0.21,FALSE,100463,22102
"El Salvador","SLV","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9245,0.839073067191295,0.99,0.75,-0.1745,-0.0890730671912955,-0.24,FALSE,99449,24862
"San Marino","SMR","Europe","HIC",2020,"ARIMA(0,1,0)",0.88,0.844592051129079,0.915407948870921,0.89,0.01,0.0454079488709207,-0.0254079488709207,TRUE,208,23
"San Marino","SMR","Europe","HIC",2021,"ARIMA(0,1,0)",0.88,0.829925598490931,0.930074401509069,0.9,0.02,0.0700744015090692,-0.0300744015090691,TRUE,202,20
"San Marino","SMR","Europe","HIC",2022,"ARIMA(0,1,0)",0.88,0.818671633563764,0.941328366436236,0.92,0.04,0.101328366436236,-0.0213283664362357,TRUE,200,16
"Serbia","SRB","Europe","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.936500000000051,0.886723088290426,0.986276911709675,0.92,-0.0165000000000505,0.0332769117095736,-0.0662769117096745,TRUE,68298,5464
"Serbia","SRB","Europe","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.936500000000051,0.886723088290426,0.986276911709675,0.91,-0.0265000000000505,0.0232769117095736,-0.0762769117096745,TRUE,67352,6062
"Serbia","SRB","Europe","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.936500000000051,0.886723088290426,0.986276911709675,0.92,-0.0165000000000505,0.0332769117095736,-0.0662769117096745,TRUE,66304,5304
"Sao Tome and Principe","STP","Africa","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.946890938111494,0.894777350650979,0.99,0.96,0.0131090618885059,0.0652226493490212,-0.03,TRUE,6149,246
"Sao Tome and Principe","STP","Africa","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.944124579527297,0.874368336761876,0.99,0.97,0.025875420472703,0.0956316632381241,-0.02,TRUE,6251,188
"Sao Tome and Principe","STP","Africa","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.941663149008769,0.860618939407361,0.99,0.97,0.028336850991231,0.109381060592639,-0.02,TRUE,6300,189
"Suriname","SUR","Americas","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.773675699474721,0.658511312742473,0.888840086206968,0.51,-0.263675699474721,-0.148511312742473,-0.378840086206968,FALSE,10946,5364
"Suriname","SUR","Americas","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.775757331251169,0.643407377803738,0.9081072846986,0.72,-0.0557573312511688,0.0765926221962622,-0.1881072846986,TRUE,10983,3075
"Suriname","SUR","Americas","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.776936206423777,0.639528949822851,0.914343463024703,0.77,-0.00693620642377712,0.130471050177149,-0.144343463024703,TRUE,10965,2522
"Slovakia","SVK","Europe","HIC",2020,"ARIMA(1,1,0)",0.976196713136292,0.968629608669292,0.983763817603292,0.97,-0.00619671313629166,0.00137039133070826,-0.0137638176032916,TRUE,55496,1665
"Slovakia","SVK","Europe","HIC",2021,"ARIMA(1,1,0)",0.980036638505641,0.965632609606654,0.99,0.97,-0.0100366385056407,0.00436739039334566,-0.02,TRUE,54129,1624
"Slovakia","SVK","Europe","HIC",2022,"ARIMA(1,1,0)",0.982416130103503,0.961502969623636,0.99,0.97,-0.0124161301035032,0.00849703037636429,-0.02,TRUE,53142,1594
"Slovenia","SVN","Europe","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.948703815779011,0.928183821173297,0.969223810384725,0.95,0.00129618422098932,0.0218161788267033,-0.0192238103847246,TRUE,19093,955
"Slovenia","SVN","Europe","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.947609215311324,0.920751176643517,0.974467253979131,0.86,-0.0876092153113237,-0.0607511766435166,-0.114467253979131,FALSE,19115,2676
"Slovenia","SVN","Europe","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.946684848107605,0.916098898762135,0.977270797453075,0.89,-0.0566848481076049,-0.0260988987621349,-0.0872707974530749,FALSE,18813,2069
"Sweden","SWE","Europe","HIC",2020,"ARIMA(0,1,0)",0.98,0.96993574741873,0.99,0.97,-0.01,6.42525812695194e-05,-0.02,TRUE,112137,3364
"Sweden","SWE","Europe","HIC",2021,"ARIMA(0,1,0)",0.98,0.96576699750442,0.99,0.98,0,0.0142330024955798,-0.01,TRUE,113135,2263
"Sweden","SWE","Europe","HIC",2022,"ARIMA(0,1,0)",0.98,0.962568203189035,0.99,0.94,-0.04,-0.022568203189035,-0.05,FALSE,113902,6834
"Eswatini","SWZ","Africa","LMIC",2020,"ARIMA(0,1,0)",0.9,0.855485657560597,0.944514342439403,0.83,-0.0700000000000001,-0.0254856575605974,-0.114514342439403,FALSE,28232,4799
"Eswatini","SWZ","Africa","LMIC",2021,"ARIMA(0,1,0)",0.9,0.837047213202077,0.962952786797924,0.77,-0.13,-0.0670472132020765,-0.192952786797923,FALSE,27914,6420
"Eswatini","SWZ","Africa","LMIC",2022,"ARIMA(0,1,0)",0.9,0.822898897229435,0.977101102770565,0.97,0.07,0.147101102770565,-0.00710110277056497,TRUE,27540,826
"Seychelles","SYC","Africa","HIC",2020,"ARIMA(0,0,1) with non-zero mean",0.984602706939938,0.965739864526817,0.99,0.97,-0.0146027069399384,0.00426013547318316,-0.02,TRUE,1651,50
"Seychelles","SYC","Africa","HIC",2021,"ARIMA(0,0,1) with non-zero mean",0.983755023653496,0.962788592755925,0.99,0.94,-0.0437550236534965,-0.0227885927559246,-0.05,FALSE,1625,98
"Seychelles","SYC","Africa","HIC",2022,"ARIMA(0,0,1) with non-zero mean",0.983755023653496,0.962788592755925,0.99,0.97,-0.0137550236534965,0.00721140724407543,-0.02,TRUE,1595,48
"Syrian Arab Republic","SYR","Asia","LIC",2020,"ARIMA(0,1,0)",0.54,0.40361491784878,0.67638508215122,0.49,-0.05,0.0863850821512201,-0.18638508215122,TRUE,399455,203722
"Syrian Arab Republic","SYR","Asia","LIC",2021,"ARIMA(0,1,0)",0.54,0.347122367116376,0.732877632883624,0.48,-0.0600000000000001,0.132877632883624,-0.252877632883624,TRUE,419954,218376
"Syrian Arab Republic","SYR","Asia","LIC",2022,"ARIMA(0,1,0)",0.54,0.303774108319632,0.776225891680368,0.46,-0.08,0.156225891680368,-0.316225891680368,TRUE,440207,237712
"Chad","TCD","Africa","LIC",2020,"ARIMA(0,1,0)",0.5,0.357738092932517,0.642261907067484,0.52,0.02,0.162261907067484,-0.122261907067484,TRUE,691134,331744
"Chad","TCD","Africa","LIC",2021,"ARIMA(0,1,0)",0.5,0.298811281616104,0.701188718383896,0.58,0.08,0.281188718383896,-0.121188718383896,TRUE,706141,296579
"Chad","TCD","Africa","LIC",2022,"ARIMA(0,1,0)",0.5,0.253595148977477,0.746404851022523,0.6,0.1,0.346404851022523,-0.146404851022523,TRUE,727088,290835
"Togo","TGO","Africa","LIC",2020,"ARIMA(0,1,0)",0.84,0.726781519387324,0.953218480612676,0.82,-0.02,0.0932184806126761,-0.133218480612676,TRUE,262499,47250
"Togo","TGO","Africa","LIC",2021,"ARIMA(0,1,0)",0.84,0.679884889206278,0.99,0.83,-0.01,0.150115110793722,-0.16,TRUE,265319,45104
"Togo","TGO","Africa","LIC",2022,"ARIMA(0,1,0)",0.84,0.643899839223093,0.99,0.82,-0.02,0.176100160776907,-0.17,TRUE,268452,48321
"Thailand","THA","Asia","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.972161830630472,0.958181191887412,0.986142469373531,0.97,-0.00216183063047171,0.0118188081125876,-0.016142469373531,TRUE,651913,19557
"Thailand","THA","Asia","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.973792505677352,0.956280547006061,0.99,0.97,-0.00379250567735212,0.0137194529939391,-0.02,TRUE,640380,19211
"Thailand","THA","Asia","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.975022528543638,0.955788589473143,0.99,0.97,-0.00502252854363849,0.0142114105268565,-0.02,TRUE,627364,18821
"Tajikistan","TJK","Asia","LMIC",2020,"ARIMA(0,1,0)",0.97,0.927817761282953,0.99,0.97,0,0.042182238717047,-0.02,TRUE,256324,7690
"Tajikistan","TJK","Asia","LMIC",2021,"ARIMA(0,1,0)",0.97,0.910345305915093,0.99,0.97,0,0.0596546940849073,-0.02,TRUE,254611,7638
"Tajikistan","TJK","Asia","LMIC",2022,"ARIMA(0,1,0)",0.97,0.896938219365076,0.99,0.97,0,0.0730617806349243,-0.02,TRUE,253849,7615
"Turkmenistan","TKM","Asia","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.968500000000069,0.900523014209224,0.99,0.98,0.0114999999999315,0.0794769857907758,-0.01,TRUE,135140,2703
"Turkmenistan","TKM","Asia","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.968500000000069,0.900523014209224,0.99,0.97,0.00149999999993145,0.0694769857907758,-0.02,TRUE,132864,3986
"Turkmenistan","TKM","Asia","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.968500000000069,0.900523014209224,0.99,0.98,0.0114999999999315,0.0794769857907758,-0.01,TRUE,129706,2594
"Tonga","TON","Oceania","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.980907687541105,0.936147259240584,0.99,0.99,0.00909231245889475,0.0538527407594157,0,TRUE,2425,24
"Tonga","TON","Oceania","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.977211414464727,0.928893689358556,0.99,0.99,0.0127885855352726,0.0611063106414437,0,TRUE,2434,24
"Tonga","TON","Oceania","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.975708778615275,0.926828079905179,0.99,0.99,0.0142912213847248,0.0631719200948209,0,TRUE,2436,24
"Trinidad and Tobago","TTO","Americas","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.923499999999941,0.865820666432672,0.981179333567211,0.96,0.0365000000000586,0.0941793335673278,-0.0211793335672106,TRUE,17880,715
"Trinidad and Tobago","TTO","Americas","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.923499999999941,0.865820666432672,0.981179333567211,0.94,0.0165000000000586,0.0741793335673278,-0.0411793335672106,TRUE,17585,1055
"Trinidad and Tobago","TTO","Americas","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.923499999999941,0.865820666432672,0.981179333567211,0.93,0.00650000000005868,0.0641793335673279,-0.0511793335672105,TRUE,17199,1204
"Tunisia","TUN","Africa","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.978279269729483,0.960874883138534,0.99,0.97,-0.00827926972948301,0.009125116861466,-0.02,TRUE,199762,5993
"Tunisia","TUN","Africa","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.977497382300505,0.958380481331404,0.99,0.97,-0.00749738230050545,0.0116195186685959,-0.02,TRUE,194998,5850
"Tunisia","TUN","Africa","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.97714209828995,0.957690379111797,0.99,0.97,-0.00714209828995005,0.012309620888203,-0.02,TRUE,190468,5714
"Turkiye","TUR","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.882084144981468,0.99,0.98,-0.01,0.0979158550185315,-0.01,TRUE,1256368,25127
"Turkiye","TUR","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.837383934237704,0.99,0.95,-0.04,0.112616065762296,-0.04,TRUE,1236527,61826
"Turkiye","TUR","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.803084256165667,0.99,0.99,0,0.186915743834333,0,TRUE,1228626,12286
"Tuvalu","TUV","Oceania","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.934499999999912,0.847897789333571,0.99,0.95,0.015500000000088,0.102102210666429,-0.04,TRUE,258,13
"Tuvalu","TUV","Oceania","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.934499999999912,0.847897789333571,0.99,0.94,0.00550000000008799,0.0921022106664289,-0.05,TRUE,259,16
"Tuvalu","TUV","Oceania","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.934499999999912,0.847897789333571,0.99,0.91,-0.0244999999999119,0.062102210666429,-0.08,TRUE,261,23
"United Republic of Tanzania","TZA","Africa","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.88996367593717,0.81590078998559,0.964026561888749,0.86,-0.0299636759371698,0.0440992100144096,-0.104026561888749,TRUE,2194167,307183
"United Republic of Tanzania","TZA","Africa","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.889941204946944,0.802852022393746,0.977030387500142,0.81,-0.0799412049469438,0.00714797760625419,-0.167030387500142,TRUE,2235407,424727
"United Republic of Tanzania","TZA","Africa","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.889927303820187,0.798341880091854,0.98151272754852,0.88,-0.00992730382018692,0.081658119908146,-0.10151272754852,TRUE,2282224,273867
"Uganda","UGA","Africa","LIC",2020,"ARIMA(1,1,0) with drift",0.961843376492923,0.913672232849882,0.99,0.89,-0.0718433764929233,-0.023672232849882,-0.1,FALSE,1608556,176941
"Uganda","UGA","Africa","LIC",2021,"ARIMA(1,1,0) with drift",0.979026513766311,0.924289521031032,0.99,0.91,-0.0690265137663105,-0.0142895210310315,-0.08,FALSE,1642190,147797
"Uganda","UGA","Africa","LIC",2022,"ARIMA(1,1,0) with drift",0.99,0.937332311665335,0.99,0.89,-0.1,-0.0473323116653352,-0.1,FALSE,1668269,183510
"Uruguay","URY","Americas","HIC",2020,"ARIMA(0,0,1) with non-zero mean",0.949399001685293,0.921454111554971,0.977343891815614,0.92,-0.0293990016852925,-0.00145411155497122,-0.0573438918156138,FALSE,35313,2825
"Uruguay","URY","Americas","HIC",2021,"ARIMA(0,0,1) with non-zero mean",0.939651629824556,0.90303069064811,0.976272569001001,0.91,-0.0296516298245558,0.00696930935188977,-0.0662725690010014,TRUE,35747,3217
"Uruguay","URY","Americas","HIC",2022,"ARIMA(0,0,1) with non-zero mean",0.939651629824556,0.90303069064811,0.976272569001001,0.94,0.00034837017544409,0.0369693093518897,-0.0362725690010015,TRUE,35490,2129
"United States","USA","Americas","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.943460432663896,0.928866873009609,0.958053992318184,0.93,-0.0134604326638962,0.00113312699039114,-0.0280539923181835,TRUE,3653213,255725
"United States","USA","Americas","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.94548306305385,0.928579444373976,0.962386681733723,0.94,-0.00548306305384982,0.0114205556260237,-0.0223866817337234,TRUE,3705532,222332
"United States","USA","Americas","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.94666529489932,0.929041720633789,0.964288869164851,0.94,-0.00666529489932022,0.0109582793662106,-0.0242888691648511,TRUE,3710714,222643
"Uzbekistan","UZB","Asia","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.968232861034553,0.95094696552461,0.985518756544497,0.95,-0.0182328610345532,-0.000946965524609822,-0.0355187565444967,FALSE,822981,41149
"Uzbekistan","UZB","Asia","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.983028616344258,0.961110627021232,0.99,0.98,-0.00302861634425833,0.0188893729787679,-0.01,TRUE,794642,15893
"Uzbekistan","UZB","Asia","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.983028616344258,0.961110627021232,0.99,0.99,0.00697138365574168,0.0288893729787679,0,TRUE,768382,7684
"Saint Vincent and the Grenadines","VCT","Americas","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.981852094462693,0.965092969084166,0.99,0.97,-0.0118520944626934,0.00490703091583389,-0.02,TRUE,1355,41
"Saint Vincent and the Grenadines","VCT","Americas","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.982758231752378,0.961989034984119,0.99,0.92,-0.0627582317523777,-0.0419890349841188,-0.07,FALSE,1334,107
"Saint Vincent and the Grenadines","VCT","Americas","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.982758231752378,0.961989034984119,0.99,0.92,-0.0627582317523777,-0.0419890349841188,-0.07,FALSE,1310,105
"Venezuela (Bolivarian Republic of)","VEN","Americas","",2020,"ARIMA(0,0,1) with non-zero mean",0.713930774001799,0.523443493777231,0.904418054226368,0.54,-0.173930774001799,0.0165565062227693,-0.364418054226368,TRUE,459591,211412
"Venezuela (Bolivarian Republic of)","VEN","Americas","",2021,"ARIMA(0,0,1) with non-zero mean",0.738593674299931,0.531208719575949,0.945978629023912,0.56,-0.17859367429993,0.0287912804240509,-0.385978629023912,TRUE,445578,196054
"Venezuela (Bolivarian Republic of)","VEN","Americas","",2022,"ARIMA(0,0,1) with non-zero mean",0.738593674299931,0.531208719575949,0.945978629023912,0.56,-0.17859367429993,0.0287912804240509,-0.385978629023912,TRUE,432686,190382
"Viet Nam","VNM","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.911,0.716255789142756,0.99,0.94,0.029,0.223744210857244,-0.05,TRUE,1466021,87961
"Viet Nam","VNM","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.911,0.716255789142756,0.99,0.83,-0.081,0.113744210857244,-0.16,TRUE,1440888,244951
"Viet Nam","VNM","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.911,0.716255789142756,0.99,0.91,-0.00099999999999989,0.193744210857244,-0.08,TRUE,1423035,128073
"Vanuatu","VUT","Oceania","LMIC",2020,"ARIMA(0,1,0) with drift",0.909999999999988,0.862887219209768,0.957112780790208,0.78,-0.129999999999988,-0.0828872192097678,-0.177112780790208,FALSE,9162,2016
"Vanuatu","VUT","Oceania","LMIC",2021,"ARIMA(0,1,0) with drift",0.919999999999976,0.853372466445336,0.986627533554616,0.62,-0.299999999999976,-0.233372466445336,-0.366627533554616,FALSE,9228,3507
"Vanuatu","VUT","Oceania","LMIC",2022,"ARIMA(0,1,0) with drift",0.929999999999964,0.848398269985447,0.99,0.68,-0.249999999999963,-0.168398269985447,-0.31,FALSE,9308,2979
"Samoa","WSM","Oceania","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.703149492516755,0.438840978884746,0.967458006148765,0.89,0.186850507483245,0.451159021115254,-0.077458006148765,TRUE,5877,646
"Samoa","WSM","Oceania","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.716922850943632,0.409370087820873,0.99,0.85,0.133077149056368,0.440629912179127,-0.14,TRUE,5901,885
"Samoa","WSM","Oceania","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.725117648398388,0.403647760585822,0.99,0.76,0.0348823516016119,0.356352239414178,-0.23,TRUE,5944,1427
"Yemen","YEM","Asia","LIC",2020,"ARIMA(2,0,1) with non-zero mean",0.76438900112754,0.69558318559794,0.833194816657141,0.72,-0.0443890011275405,0.0244168144020602,-0.113194816657141,TRUE,972080,272182
"Yemen","YEM","Asia","LIC",2021,"ARIMA(2,0,1) with non-zero mean",0.733042544318328,0.627351452890254,0.838733635746403,0.72,-0.0130425443183285,0.0926485471097456,-0.118733635746403,TRUE,970075,271621
"Yemen","YEM","Asia","LIC",2022,"ARIMA(2,0,1) with non-zero mean",0.715972834721177,0.609917506520363,0.822028162921991,0.74,0.0240271652788232,0.130082493479637,-0.0820281629219908,TRUE,969803,252149
"South Africa","ZAF","Africa","UMIC",2020,"ARIMA(0,1,0)",0.85,0.776664128206753,0.923335871793247,0.84,-0.01,0.063335871793247,-0.083335871793247,TRUE,1172109,187537
"South Africa","ZAF","Africa","UMIC",2021,"ARIMA(0,1,0)",0.85,0.746287415501536,0.953712584498464,0.86,0.01,0.113712584498464,-0.0937125844984643,TRUE,1149260,160896
"South Africa","ZAF","Africa","UMIC",2022,"ARIMA(0,1,0)",0.85,0.722978544036739,0.977021455963261,0.85,0,0.127021455963261,-0.127021455963261,TRUE,1127365,169105
"Zambia","ZMB","Africa","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.863372861859975,0.789388457343064,0.937357266376887,0.84,-0.0233728618599753,0.0506115426569359,-0.0973572663768866,TRUE,638202,102112
"Zambia","ZMB","Africa","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.854251908798857,0.760181711432317,0.948322106165398,0.91,0.0557480912011428,0.149818288567683,-0.0383221061653977,TRUE,649282,58435
"Zambia","ZMB","Africa","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.854251908798857,0.760181711432317,0.948322106165398,0.82,-0.0342519087988573,0.0598182885676831,-0.128322106165398,TRUE,661373,119047
"Zimbabwe","ZWE","Africa","LMIC",2020,"ARIMA(0,1,0)",0.9,0.810973829125053,0.989026170874947,0.86,-0.04,0.0490261708749467,-0.129026170874947,TRUE,471214,65970
"Zimbabwe","ZWE","Africa","LMIC",2021,"ARIMA(0,1,0)",0.9,0.774097981742506,0.99,0.88,-0.02,0.105902018257494,-0.11,TRUE,473570,56828
"Zimbabwe","ZWE","Africa","LMIC",2022,"ARIMA(0,1,0)",0.9,0.745802148841284,0.99,0.9,0,0.154197851158716,-0.09,TRUE,475650,47565
